household_key,category_total,quantity_average,quantity_min,quantity_max,sales_average,sales_total,sales_min,sales_max,coupon_total,coupon_average,coupon_min,coupon_max,num_national_average,num_national_min,num_national_max,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,PAlive,clv,cluster
2231,31,30.87037037037037,1,156,77.05166666666668,4160.79,564.2600000000002,1.3900000000000001,-116.13,-2.1505555555555556,-35.5,0,19,0,126,35-44,A,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998594030755342,4062.8751658951437,4
2233,34,43.970588235294116,1,327,104.51205882352942,7106.820000000001,550.5200000000002,2.5,-20.14,-0.2961764705882353,-5,0,31.823529411764707,0,254,25-34,B,150-174K,Homeowner,Single Male,1,None/Unknown,0.9998194092070819,6912.315245017877,1
2234,32,43.23728813559322,1,208,120.34779661016951,7100.520000000001,573.6300000000003,0.99,-26.43,-0.44796610169491524,-10.75,0,26.152542372881356,0,152,65+,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999280541003873,6980.683900510129,1
2235,31,18.254545454545454,1,54,62.419090909090905,3433.0499999999997,485.78000000000003,1,-0.8,-0.014545454545454545,-0.8,0,12.909090909090908,1,39,45-54,U,175-199K,Homeowner,2 Adults Kids,3,1,0.9994096778461038,3209.9048524299856,2
2237,29,39.236363636363635,1,220,79.60854545454546,4378.47,463.56000000000034,0.4,-35.980000000000004,-0.6541818181818182,-8.89,0,19.654545454545456,0,168,45-54,U,50-74K,Homeowner,Single Female,1,None/Unknown,0.9992425715591896,4030.279027543127,4
2243,31,29.735849056603772,1,215,75.46641509433962,3999.7200000000003,803.2400000000001,1.8900000000000001,-2,-0.03773584905660377,-1,0,13.132075471698114,0,78,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9997051427864969,3847.073326698296,4
2250,30,20.37735849056604,0,124,38.42754716981132,2036.66,205.17,0,-17.64,-0.3328301886792453,-12.5,0,8.169811320754716,0,32,35-44,U,75-99K,Unknown,Unknown,1,None/Unknown,0.9998588867428226,1988.6305319297423,2
2252,34,64.76470588235294,1,339,116.7854411764706,7941.41,624.0000000000001,1,-49.49,-0.7277941176470588,-17.69,0,25.691176470588236,0,136,45-54,A,50-74K,Homeowner,2 Adults Kids,4,2,0.9999999999999503,7863.553039176568,1
2254,30,9.89795918367347,1,50,22.697959183673472,1112.2,88.26000000000002,1.19,0,0,0,0,5.387755102040816,0,40,19-24,U,35-49K,Unknown,Single Male,1,None/Unknown,1.715880104207504e-4,10.90577434102475,2
2260,32,53.73770491803279,1,818,92.4916393442623,5641.990000000001,914.5200000000003,1.25,-4.1,-0.06721311475409836,-1.1,0,25.885245901639344,0,212,45-54,U,25-34K,Homeowner,Single Female,1,None/Unknown,0.9996338440395527,5389.342388697713,4
2264,32,93.80645161290323,1,602,272.68048387096786,16906.190000000006,1670.200000000001,1.98,-10.3,-0.16612903225806452,-3,0,51.11290322580645,1,376,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999189775474681,16605.897981123093,3
2266,33,52.640625,1,450,124.39062500000003,7961.000000000002,769.3500000000006,1.3800000000000001,-2.25,-0.03515625,-2.25,0,32.640625,0,281,25-34,B,35-49K,Homeowner,Single Male,1,None/Unknown,0.9990193453033982,7178.944423807171,1
2269,28,31.076923076923077,1,157,62.58019230769231,3254.17,493.8900000000001,0.79,-11.85,-0.22788461538461538,-7.5,0,17.057692307692307,0,101,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0.999518799521917,3074.3294904882623,2
2272,28,22.696969696969695,1,126,68.28666666666666,2253.46,280.0199999999999,2.5,-17.14,-0.5193939393939394,-5.5,0,12.303030303030303,0,48,65+,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0.998636827407629,1963.683325905005,2
2279,29,9.604166666666666,1,67,19.333125000000003,927.99,139.16000000000003,1.5,-7.5,-0.15625,-3,0,6.958333333333333,0,60,25-34,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0.9994908289387167,874.3715878874626,2
2280,33,72.36923076923077,1,536,187.54092307692312,12190.160000000002,1032.7000000000005,1.69,-114.52,-1.7618461538461538,-21.5,0,42.53846153846154,0,366,35-44,U,15-24K,Homeowner,2 Adults Kids,3,1,0.9997201420337546,11742.038330768519,3
2282,22,15.842105263157896,1,210,28.655,1088.89,256.01000000000005,0.34,-14.99,-0.3944736842105263,-7.84,0,10.131578947368421,0,166,55-64,B,175-199K,Homeowner,Single Female,1,None/Unknown,0.9998534752930981,1062.6442442008831,2
2284,33,86.56060606060606,1,509,251.65181818181827,16609.020000000008,1082.3400000000013,5.66,-59.94,-0.9081818181818182,-35.15,0,63.166666666666664,1,355,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999226161909763,16319.896892149425,3
2292,28,16.29268292682927,1,231,24.370000000000008,999.1700000000003,208.86000000000035,1.25,-1.4500000000000002,-0.03536585365853659,-0.55,0,4.804878048780488,0,20,45-54,A,35-49K,Renter,2 Adults Kids,5+,3+,0.9999319458831335,982.6866286195517,2
2294,34,63.171875,1,391,119.75312500000003,7664.200000000002,673.4200000000012,0.8300000000000001,-7.7,-0.1203125,-3,0,19.25,0,179,45-54,B,25-34K,Renter,2 Adults Kids,4,2,0.8814376765919243,590.3020872005349,4
2295,34,62.4,1,358,118.0186153846154,7671.210000000001,424.78000000000014,1.99,-9.14,-0.14061538461538461,-5.79,0,23.2,0,131,35-44,B,35-49K,Renter,Single Male,1,None/Unknown,0.9949207709591769,5037.394178614371,4
2296,33,94.78461538461538,1,474,205.23938461538467,13340.560000000003,864.3299999999998,3.9800000000000004,-7.29,-0.11215384615384616,-3,0,42.95384615384615,0,281,35-44,U,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999999999999858,13209.77019605965,3
2298,28,23.96078431372549,1,88,53.30980392156863,2718.8,220.98,1.78,-11.05,-0.21666666666666667,-2.3000000000000003,0,12.941176470588236,0,68,65+,A,50-74K,Probable Renter,Single Female,2,None/Unknown,1.0000000000000284,2692.145098046865,2
2300,33,32.984375,1,195,71.63109375,4584.39,273.74999999999983,2.49,-3.95,-0.06171875,-1,0,20.390625,1,102,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.999477759685534,4314.143057309906,4
2302,31,20.263157894736842,1,94,33.369473684210526,1902.0600000000002,113.14999999999999,1.95,-6.5,-0.11403508771929824,-5,0,8.175438596491228,0,40,35-44,A,35-49K,Homeowner,1 Adult Kids,3,1,0.9862573777058271,793.2621467020593,2
2305,33,44.53968253968254,1,342,97.40968253968255,6136.81,729.5300000000004,1.25,-69.7,-1.1063492063492064,-27.9,0,20.6984126984127,0,208,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown,0.9992032172146227,5628.199915541847,4
2307,32,44.724137931034484,1,339,89.99086206896551,5219.469999999999,310.10999999999984,0.5,-16.63,-0.28672413793103446,-4.88,0,25.603448275862068,0,96,45-54,A,75-99K,Homeowner,2 Adults Kids,3,1,0.9998417173767504,5087.768195837894,4
2312,32,99.6774193548387,1,556,235.88983870967752,14625.170000000006,912.4200000000017,2.88,-47.65,-0.7685483870967742,-30.58,0,52.54838709677419,1,349,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0.9997874850258467,14180.430596228125,3
2314,32,40.11666666666667,1,362,83.71050000000001,5022.63,423.0000000000003,0.99,-16.25,-0.2708333333333333,-5.75,0,22.816666666666666,0,176,45-54,A,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0.996326842684915,3637.3373133978644,4
2317,34,104.8923076923077,1,1036,203.57707692307702,13232.510000000006,1301.290000000003,2,-62.32,-0.9587692307692308,-15.5,0,48.55384615384615,0,394,35-44,A,50-74K,Homeowner,2 Adults Kids,5+,3+,0.9993019602985268,12247.832196771124,3
2318,33,76.24615384615385,1,376,151.60046153846156,9854.030000000002,806.0700000000006,1.5,-15.99,-0.246,-14.99,0,33.66153846153846,1,152,19-24,U,Under 15K,Unknown,Single Female,1,None/Unknown,4.050303782480519e-11,96.60813725877617,4
2322,33,110.63076923076923,2,806,325.1927692307694,21137.53000000001,1754.120000000002,3.19,-51.9,-0.7984615384615384,-20.5,0,73.26153846153846,2,549,45-54,U,175-199K,Homeowner,Single Male,1,None/Unknown,0.9999999999998443,20930.299313399693,3
2324,30,20.379310344827587,1,83,44.06793103448276,2555.94,158.69,1.49,-78.22,-1.3486206896551725,-16.72,0,12.586206896551724,0,58,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9988653313956047,2272.974485928435,2
2328,33,59.8,1,268,211.43107692307697,13743.020000000004,806.3700000000002,3.38,-54.52,-0.8387692307692308,-38.980000000000004,0,41.753846153846155,1,195,45-54,U,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998450985186838,13400.705595068015,3
2330,34,26.453125,1,157,65.996875,4223.8,305.88000000000017,2.5,-140.41,-2.19390625,-21.349999999999994,0,18.140625,0,118,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0.9998601304095123,4124.698211111071,4
2331,33,45.06153846153846,1,256,73.74430769230769,4793.38,278.60999999999996,3.99,-75.53999999999999,-1.162153846153846,-13.03,0,22.384615384615383,0,103,35-44,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0.9975725375700804,3819.2721202715056,4
2334,33,72.171875,1,200,186.56796875000003,11940.350000000002,626.6500000000001,1.99,-20.25,-0.31640625,-8.75,0,47.46875,0,163,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown,1.0000000000000888,11823.287745203043,3
2337,34,110.80597014925372,1,554,175.44656716417916,11754.920000000004,759.9600000000004,1.98,-17.15,-0.25597014925373135,-5,0,63.53731343283582,0,320,65+,U,Under 15K,Homeowner,1 Adult Kids,3,2,0.9997076161426334,11309.018248424118,3
2341,32,58,0,488,87.8246875,5620.78,301.74,0,-18.52,-0.289375,-6,0,28.75,0,227,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0.9792714645502449,1811.2396937452652,4
2342,29,29.096153846153847,1,372,68.34153846153846,3553.76,424.4500000000002,0.79,-34.08,-0.6553846153846155,-5,0,13.096153846153847,0,52,55-64,U,100-124K,Homeowner,Unknown,1,None/Unknown,1.0000000000000142,3518.9192156912727,4
2343,33,28.265625,1,136,58.719843749999995,3758.0699999999997,231.52999999999986,0.6,-24.43,-0.38171875,-9.68,0,18.234375,0,106,19-24,U,50-74K,Unknown,Single Male,1,None/Unknown,0.9998182178949566,3654.788658880586,4
2347,31,23.557692307692307,1,186,53.02153846153846,2757.1200000000003,415.27000000000004,0.06,-26.5,-0.5096153846153846,-10,0,8.461538461538462,0,42,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0.9999999999999147,2730.089411741426,2
2351,32,92.375,2,549,217.70171875000008,13932.910000000005,917.4400000000009,2.76,-43.44,-0.67875,-9,0,44.28125,1,351,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9996238050670077,13296.119562355398,3
2359,30,24.473684210526315,1,180,40.4040350877193,2303.03,218.08000000000004,1,-8.19,-0.1436842105263158,-1.5,0,10,0,71,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9939987893267704,1425.1742078023237,2
2360,32,52.096774193548384,1,292,111.99741935483871,6943.84,476.63000000000034,2.25,-12,-0.1935483870967742,-4,0,33.435483870967744,1,190,25-34,B,50-74K,Homeowner,Unknown,1,None/Unknown,0.9996249809693404,6627.229421879674,1
2361,32,27.4,1,196,75.09599999999999,4505.76,494.27000000000027,1.49,-1.99,-0.033166666666666664,-1.99,0,19.833333333333332,0,137,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0.9970411334577332,3442.8828075364145,4
2364,33,49.36923076923077,1,254,113.94246153846156,7406.260000000001,594.8600000000008,2.39,-7.840000000000001,-0.12061538461538462,-5.44,0,26.276923076923076,0,158,45-54,A,25-34K,Renter,2 Adults No Kids,2,None/Unknown,0.9994831015771166,6973.205704721916,1
2367,33,39.453125,1,185,69.49875,4447.92,381.12,2,-3.1,-0.0484375,-1,0,15.828125,0,86,45-54,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,0.9997568831942221,4299.778109229492,4
2370,31,43.583333333333336,1,268,72.30266666666667,4338.16,506.59000000000003,1.45,-157.34,-2.622333333333333,-23,0,19.766666666666666,0,99,25-34,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998386055021572,4227.401091966041,4
2374,33,37.77777777777778,1,161,96.76428571428572,6096.1500000000005,360.43000000000035,0.79,-63.2,-1.0031746031746032,-10.25,0,19.904761904761905,1,92,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9881392290393134,2761.2858825450217,4
2376,33,23.06451612903226,1,122,55.91870967741935,3466.96,264.93,0.97,-13.73,-0.22145161290322582,-2.99,0,14.306451612903226,0,57,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,0.9997285252827853,3342.2369139699854,2
2378,33,54.625,1,324,128.25828125000004,8208.530000000002,857.810000000001,1.99,-28.65,-0.44765625,-7,0,31.84375,0,221,25-34,A,50-74K,Unknown,2 Adults Kids,5+,3+,0.9999295795320078,8071.2163325458405,1
2380,33,43.36666666666667,1,467,59.739833333333344,3584.390000000001,597.3500000000003,-15.399999999999999,-88.19,-1.4698333333333333,-20.04,0,15.233333333333333,0,151,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0.999726705265034,3454.8302303529567,4
2390,32,7.555555555555555,1,29,17.86277777777778,964.59,86.77000000000001,0.99,-9.04,-0.16740740740740742,-7.29,0,4.944444444444445,0,19,25-34,A,50-74K,Unknown,Single Female,2,None/Unknown,0.7264005799069384,33.67895586601326,2
2393,32,28.54385964912281,1,207,70.83842105263159,4037.790000000001,429.9700000000002,1.37,-10.5,-0.18421052631578946,-4,0,15.385964912280702,0,137,35-44,U,75-99K,Homeowner,Single Male,1,None/Unknown,0.9997795526376003,3911.965574264905,4
2397,28,12.40625,1,44,34.2046875,1094.55,121.99000000000001,1.5,-0.55,-0.0171875,-0.55,0,8.65625,0,36,65+,B,125-149K,Unknown,2 Adults No Kids,2,None/Unknown,0.999489716142108,1031.1987119484295,2
2400,32,104.57142857142857,0,533,187.0330158730159,11783.080000000002,882.2900000000003,0,-121.2,-1.9238095238095239,-22.5,0,43.3968253968254,0,200,35-44,A,25-34K,Homeowner,2 Adults Kids,3,1,1.0000000000000782,11667.559607934323,3
2405,29,21.836363636363636,1,73,48.132,2647.26,200.4900000000001,1.94,-3.8,-0.06909090909090909,-2,0,15.254545454545454,0,56,25-34,U,15-24K,Unknown,Single Female,1,None/Unknown,0.9994837355476959,2492.621293879598,2
2406,33,27.14516129032258,1,156,71.94741935483871,4460.74,359.9100000000001,0.5,-10.85,-0.175,-5,0,15.5,0,104,25-34,A,125-149K,Homeowner,2 Adults Kids,3,1,0.9939664481796128,2754.8526392546264,4
2407,30,67.34545454545454,1,334,98.74363636363636,5430.9,563.9999999999999,0.99,-55.550000000000004,-1.01,-14.660000000000002,0,20.236363636363638,0,128,45-54,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998373896341185,5291.608837437193,4
2411,24,16.545454545454547,1,109,45.89204545454545,2019.25,278.22,3.49,0,0,0,0,13.613636363636363,1,96,65+,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9992117062825151,1853.3546487819249,2
2420,29,40.351851851851855,1,211,79.76796296296295,4307.469999999999,657.2499999999999,0.99,-3.99,-0.07388888888888889,-3.99,0,16.666666666666668,0,111,45-54,U,15-24K,Unknown,2 Adults Kids,3,1,0.8983475344693066,382.01036418566713,2
2421,32,62.564516129032256,1,318,140.07080645161292,8684.390000000001,564.5800000000002,4.5,-95.37,-1.538225806451613,-41.21,0,42.54838709677419,0,269,45-54,A,150-174K,Homeowner,2 Adults Kids,5+,3+,0.9994551462520821,8154.9247880906405,1
2426,30,19.5,1,188,40.04700000000001,2002.3500000000004,493.47000000000037,1,-4.17,-0.0834,-2.5,0,10.08,0,67,19-24,U,Under 15K,Probable Renter,Single Female,1,None/Unknown,0.9989077358275938,1787.4791718172385,2
2427,32,54.95238095238095,1,222,113.83507936507937,7171.61,377.2699999999999,0.99,-57.68,-0.9155555555555556,-14,0,39.58730158730159,0,163,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1,0.9999241900706441,7047.870243512222,1
2432,33,42.06349206349206,0,210,73.68507936507936,4642.16,323.30000000000007,0,-18.490000000000002,-0.29349206349206347,-8,0,23.88888888888889,0,134,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown,0.9998221656893972,4516.332735602106,4
2435,30,42.60377358490566,1,356,59.814528301886796,3170.17,438.41,1.99,-3.6,-0.06792452830188679,-2.5,0,9.358490566037736,0,56,45-54,U,50-74K,Homeowner,1 Adult Kids,5+,3+,0.999374317037775,2954.247659299132,2
2437,31,30.5,1,193,80.4375,4826.25,417.7500000000001,2.69,-8.29,-0.13816666666666666,-2.5,0,21.483333333333334,1,100,35-44,A,125-149K,Homeowner,2 Adults Kids,5+,3+,0.998518696223136,4162.3616240861675,4
2445,33,56.31818181818182,1,302,91.95878787878789,6069.280000000001,378.66000000000025,1.6400000000000001,-40.69,-0.6165151515151515,-6.5,0,27.772727272727273,0,207,45-54,U,35-49K,Unknown,Unknown,1,None/Unknown,0.9999296012775181,5967.764952032401,4
2446,33,29.454545454545453,1,121,66.48060606060606,4387.72,307.4099999999999,0.99,-33.3,-0.5045454545454545,-8,0,17.060606060606062,0,82,35-44,U,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9995841824426762,4171.255029519946,4
2447,29,43.96153846153846,1,291,144.31730769230776,7504.500000000003,1036.0200000000007,1.3900000000000001,-5.49,-0.10557692307692308,-5.29,0,30.134615384615383,0,221,35-44,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9996129395993278,7154.022585742709,1
2448,33,59.62903225806452,1,320,143.37758064516132,8889.410000000002,479.4300000000002,0.79,-385.41,-6.216290322580646,-72.55000000000001,0,34.83870967741935,0,137,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9990912357273743,8068.97894352427,1
2449,34,65.04477611940298,1,390,160.6950746268657,10766.570000000002,719.3999999999994,2.34,-63.74,-0.9513432835820895,-12.69,0,46.92537313432836,0,309,35-44,A,175-199K,Homeowner,2 Adults Kids,5+,3+,1.0000000000000675,10661.01539222882,3
2453,32,26.532258064516128,1,117,72.61532258064517,4502.1500000000005,255.64000000000013,0.99,-11.55,-0.18629032258064515,-4.25,0,16.741935483870968,1,96,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown,0.9993364582121351,4180.610310528369,4
2455,32,36.6271186440678,1,312,89.02016949152542,5252.1900000000005,690.1500000000001,2,-7.84,-0.1328813559322034,-1.99,0,16.694915254237287,0,132,45-54,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999309662623456,5165.041727616618,4
2465,27,18.26,1,70,37.0462,1852.31,282.7699999999999,0.8,-4,-0.08,-2,0,8.7,0,34,65+,A,15-24K,Homeowner,Single Female,2,None/Unknown,0.9509579912157123,310.6517098258557,2
2467,33,121.98461538461538,1,673,193.7586153846154,12594.310000000001,828.7599999999998,-77.39,-463.46,-7.130153846153846,-135.57999999999998,0,47.44615384615385,0,248,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1,0.9997866082218368,12210.279056573949,3
2479,34,88.25373134328358,2,550,198.6479104477612,13309.410000000002,1192.4299999999982,5.47,-80.58,-1.202686567164179,-37.75,0,54.83582089552239,0,357,25-34,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9994289643853086,12467.01465078737,3
2483,26,25.428571428571427,1,128,50.28885714285714,1760.11,243.98999999999998,0.78,-10.8,-0.30857142857142855,-9,0,10.428571428571429,0,71,45-54,B,75-99K,Homeowner,Single Male,1,None/Unknown,0.9997806051129233,1705.4375908419336,2
2486,32,32.39655172413793,2,207,54.50241379310345,3161.14,275.19,1.49,-8.49,-0.1463793103448276,-2.5,0,19.120689655172413,0,129,35-44,B,25-34K,Unknown,Single Male,1,None/Unknown,1.0000000000000426,3130.1484313858905,2
2488,34,34.865671641791046,1,240,83.83044776119404,5616.640000000001,347.7500000000003,2.99,-39.2,-0.5850746268656717,-9.05,0,23.83582089552239,0,117,45-54,B,35-49K,Homeowner,Single Female,1,None/Unknown,0.9991669392311362,5133.8906156104695,4
2489,33,65.34848484848484,1,400,129.15500000000003,8524.230000000001,531.8500000000003,2.39,-368.39,-5.581666666666666,-51.779999999999994,0,36.90909090909091,0,215,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9984619829142712,7315.519690196339,1
2494,30,14.140350877192983,1,77,34.72035087719298,1979.06,131.18999999999997,1.29,-14.49,-0.2542105263157895,-8.99,0,7.43859649122807,0,42,35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.999259317496014,1824.5185538750868,2
2496,31,32.62068965517241,1,134,68.13896551724137,3952.06,538.26,1.49,-45.6,-0.7862068965517242,-16,0,18.879310344827587,0,92,45-54,A,75-99K,Homeowner,Unknown,3,1,0.9927989241490186,2275.040437951569,2
2497,32,48.064516129032256,1,262,112.64580645161291,6984.040000000001,427.10999999999996,1,-16.84,-0.27161290322580645,-6.29,0,20.79032258064516,0,142,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,0.9943763778256913,4426.35449222507,4
2498,30,16.43103448275862,1,82,43.37689655172414,2515.86,212.99,2,0,0,0,0,12.293103448275861,1,51,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999272514157876,2473.2025077911258,2
2499,33,24.476190476190474,1,131,48.48412698412698,3054.5,205.39000000000004,1.37,-3.55,-0.05634920634920635,-1.55,0,12.19047619047619,0,58,25-34,U,Under 15K,Unknown,2 Adults Kids,3,1,0.9998559143416877,2981.5934362603184,2
